dataset_id	analysis_id	file_id	file	sample_id	submitter_sample_id	icgc_sample_id	aliquot_id	icgc_project_code
EGAD00001002154	EGAZ00001230051	EGAF00001196701	29ffe575-7df0-4b14-b134-385f08fe4aad/analysis.29ffe575-7df0-4b14-b134-385f08fe4aad.GNOS.xml.gz	EGAN00001403275	1308T	SA543056	e541b5b9-546d-47bc-acd6-4006ce0eec1d	PAEN-AU
EGAD00001002154	EGAZ00001230051	EGAF00001196700	29ffe575-7df0-4b14-b134-385f08fe4aad/31623bb22167abaa25fef5320e67ffc3.bam.bai	EGAN00001403275	1308T	SA543056	e541b5b9-546d-47bc-acd6-4006ce0eec1d	PAEN-AU
EGAD00001002154	EGAZ00001230052	EGAF00001198322	0eda4d35-ff58-4370-962e-76a561fac514/analysis.0eda4d35-ff58-4370-962e-76a561fac514.GNOS.xml.gz	EGAN00001403198	8051670	SA506684	8e8adacb-161d-4a4f-a57d-fe6ceea8e238	PAEN-AU
EGAD00001002154	EGAZ00001230052	EGAF00001198320	0eda4d35-ff58-4370-962e-76a561fac514/d375e543822f1b1200612f295de7697c.bam	EGAN00001403198	8051670	SA506684	8e8adacb-161d-4a4f-a57d-fe6ceea8e238	PAEN-AU
EGAD00001002154	EGAZ00001230052	EGAF00001198321	0eda4d35-ff58-4370-962e-76a561fac514/d375e543822f1b1200612f295de7697c.bam.bai	EGAN00001403198	8051670	SA506684	8e8adacb-161d-4a4f-a57d-fe6ceea8e238	PAEN-AU
EGAD00001002154	EGAZ00001230053	EGAF00001196702	0545d4b4-3485-49e4-ac30-2e89c5aa1cd2/0f2c36ad8e0bfc6893441306bdfb877f.bam	EGAN00001403272	1304N	SA544458	026f20ea-8d88-4970-a4b4-2b357c11550a	PAEN-AU
EGAD00001002154	EGAZ00001230053	EGAF00001196703	0545d4b4-3485-49e4-ac30-2e89c5aa1cd2/0f2c36ad8e0bfc6893441306bdfb877f.bam.bai	EGAN00001403272	1304N	SA544458	026f20ea-8d88-4970-a4b4-2b357c11550a	PAEN-AU
EGAD00001002154	EGAZ00001230053	EGAF00001196704	0545d4b4-3485-49e4-ac30-2e89c5aa1cd2/analysis.0545d4b4-3485-49e4-ac30-2e89c5aa1cd2.GNOS.xml.gz	EGAN00001403272	1304N	SA544458	026f20ea-8d88-4970-a4b4-2b357c11550a	PAEN-AU
EGAD00001002154	EGAZ00001230054	EGAF00001198323	2a1ef158-d16d-4f81-afbc-3c829c74e907/88bf344a7a54576ff79e9267b004a30a.bam	EGAN00001403236	8068587	SA514918	470ba709-203f-4599-a536-ac241e2c0086	PAEN-AU
EGAD00001002154	EGAZ00001230054	EGAF00001198324	2a1ef158-d16d-4f81-afbc-3c829c74e907/88bf344a7a54576ff79e9267b004a30a.bam.bai	EGAN00001403236	8068587	SA514918	470ba709-203f-4599-a536-ac241e2c0086	PAEN-AU
